,json,title_rough,check,title
2774,"{u'imdbID': u'tt0103435', u'Year': u'1992\u20131997', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZTkxOWNmMDMtM2U4Ny00ZmI3LWFmMDktYjgxNmNmMzVhZjRkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Title': u""Hangin' with Mr. Cooper""}",September 22 - Hangin' with Mr. Cooper,0.0,Hangin' with Mr. Cooper
2775,"{u'imdbID': u'tt0103484', u'Year': u'1992\u20131999', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NDkxOTE1OF5BMl5BanBnXkFtZTcwNzQ2MzkxMQ@@._V1_SX300.jpg', u'Title': u'Mad About You'}",September 23 - Mad About You,0.0,Mad About You
2776,check out later,September 24 - Rhythm & Blues,0.0,Rhythm & Blues
2777,"{u'imdbID': u'tt0979263', u'Year': u'2007', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BY2JmNTBmMGEtNWEwNC00ODI4LWEwZGYtMDJmMmJlNzM5M2Q3XkEyXkFqcGdeQXVyMTgwOTE5NDk@._V1_SX300.jpg', u'Title': u'The Trap: What Happened to Our Dream of Freedom'}",September 25 - What Happened?,0.0,What Happened?
2778,"{u'imdbID': u'tt0103360', u'Year': u'1992\u20131993', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTc0MjIzNzgwOF5BMl5BanBnXkFtZTYwNDY3Njk5._V1_SX300.jpg', u'Title': u'The Ben Stiller Show'}",September 27 - The Ben Stiller Show,0.0,The Ben Stiller Show
2779,"{u'imdbID': u'tt0103583', u'Year': u'1992\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Woops!'}",September 27 - Woops!,0.0,Woops!
2780,"{u'imdbID': u'tt0103470', u'Year': u'1992\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Laurie Hill'}",September 30 - Laurie Hill,0.0,Laurie Hill
2781,"{u'imdbID': u'tt0108787', u'Year': u'1992\u20131995', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTI3MDcwMjQ4Ml5BMl5BanBnXkFtZTcwODE3NzQyMw@@._V1_SX300.jpg', u'Title': u'Ghostwriter'}",October 4 - Ghostwriter,0.0,Ghostwriter
2782,"{u'imdbID': u'tt0103431', u'Year': u'1992\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Great Scott!'}",October 4 - Great Scott,0.0,Great Scott
2783,,October 5 - Born Lucky,0.0,Born Lucky
2784,"{u'imdbID': u'tt0103450', u'Year': u'1992\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Jackie Thomas Show'}",December 1 - The Jackie Thomas Show,0.0,The Jackie Thomas Show
2785,"{u'imdbID': u'tt0168353', u'Year': u'1993\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Name Your Adventure'}",- Name Your Adventure,0.0,Name Your Adventure
2786,"{u'imdbID': u'tt0415423', u'Year': u'1992\u20131996', u'Type': u'series', u'Poster': u'N/A', u'Title': u'FTL Newsfeed'}",- FTL Newsfeed,0.0,FTL Newsfeed
2787,check out later,- Jack Hanna's Animal Adventures,0.0,Jack Hanna's Animal Adventures
2788,"{u'imdbID': u'tt0306311', u'Year': u'1992\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Dial MTV'}",- Dial MTV,0.0,Dial MTV
2789,"{u'imdbID': u'tt0237989', u'Year': u'1992\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'You Wrote It, You Watch It'}","- You Wrote It, You Watch It",0.0,"You Wrote It, You Watch It"
2790,"{u'imdbID': u'tt0101050', u'Year': u'1990\u20131995', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQwNjA4NjUxMV5BMl5BanBnXkFtZTgwMDMwOTIwMjE@._V1_SX300.jpg', u'Title': u'Blossom'}",January 3 - Blossom,0.0,Blossom
2791,"{u'imdbID': u'tt0106149', u'Year': u'1991\u20132002', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Talk Soup'}",January 7 - Talk Soup,0.0,Talk Soup
2792,"{u'imdbID': u'tt0101169', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNDEyYWM3MDQtOGM0Zi00M2I3LWE1MTYtYzUxZjk3OTQ5YzJiXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Title': u'The Pirates of Dark Water'}",February 25 - The Pirates of Dark Water,0.0,The Pirates of Dark Water
2793,"{u'imdbID': u'tt1229945', u'Year': u'2008\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTI2ODkyNTEzMF5BMl5BanBnXkFtZTcwMjAyOTg3MQ@@._V1_SX300.jpg', u'Title': u'High School Musical: Get in the Picture'}",March 18 - Get the Picture,0.0,Get the Picture
2794,"{u'imdbID': u'tt0101065', u'Year': u'1991\u20131994', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MTQ5Mzk5M15BMl5BanBnXkFtZTcwNzgwMjkyMQ@@._V1_SX300.jpg', u'Title': u'Clarissa Explains It All'}",March 23 - Clarissa Explains It All,0.0,Clarissa Explains It All
2795,"{u'imdbID': u'tt0101073', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU4OTQ0NjYzMl5BMl5BanBnXkFtZTcwMjc2NzAwMQ@@._V1_SX300.jpg', u'Title': u'Dark Justice'}",April 5 - Dark Justice,0.0,Dark Justice
2796,"{u'imdbID': u'tt0101222', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Top of the Heap'}",April 14 - Top of the Heap,0.0,Top of the Heap
2797,"{u'imdbID': u'tt0101081', u'Year': u'1991\u20131994', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2NDc5MTYzN15BMl5BanBnXkFtZTcwNTMyODI0MQ@@._V1_SX300.jpg', u'Title': u'Dinosaurs'}",April 20 - Dinosaurs,0.0,Dinosaurs
2798,"{u'imdbID': u'tt0098919', u'Year': u'1990\u20131993', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQzMDcwMDE0MF5BMl5BanBnXkFtZTcwMTM1MjE2MQ@@._V1_SX300.jpg', u'Title': u'Swamp Thing'}",April 20 - Swamp Thing,0.0,Swamp Thing
2799,"{u'imdbID': u'tt0101211', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Sunday Comics'}",April 28 - The Sunday Comics,0.0,The Sunday Comics
2800,"{u'imdbID': u'tt0758737', u'Year': u'2006\u20132011', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2OTA0MjczM15BMl5BanBnXkFtZTcwNjU2MTc0MQ@@._V1_SX300.jpg', u'Title': u'Brothers & Sisters'}",May 11 - Sisters,0.0,Sisters
2801,"{u'imdbID': u'tt0101134', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTI1OTIwNjk5OF5BMl5BanBnXkFtZTcwOTM4MDMyMQ@@._V1_SX300.jpg', u'Title': u'Liquid Television'}",June 2 - Liquid Television,0.0,Liquid Television
2802,"{u'imdbID': u'tt0144733', u'Year': u'1991\u20132005', u'Type': u'series', u'Poster': u'N/A', u'Title': u""Shop 'Til You Drop""}",July 8 - Shop 'til You Drop,0.0,Shop 'til You Drop
2803,"{u'imdbID': u'tt0101116', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQwMjg2MzM2N15BMl5BanBnXkFtZTcwODc4Mjc1MQ@@._V1_SX300.jpg', u'Title': u""Hi Honey, I'm Home""}","July 19 - Hi Honey, I'm Home!",0.0,"Hi Honey, I'm Home!"
2804,"{u'imdbID': u'tt0101084', u'Year': u'1991\u20131994', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NTQzNzI0MV5BMl5BanBnXkFtZTcwNTA5NzMwMg@@._V1_SX300.jpg', u'Title': u'Doug'}",August 11 - Doug,0.0,Doug
2805,"{u'imdbID': u'tt0101188', u'Year': u'1990\u20132006', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTc2NTYzNjczOV5BMl5BanBnXkFtZTgwOTQ2NDkwMzE@._V1_SX300.jpg', u'Title': u'Rugrats'}",August 11 - Rugrats,0.0,Rugrats
2806,check out later,August 11 - The Ren & Stimpy Show,0.0,The Ren & Stimpy Show
2807,"{u'imdbID': u'tt3787912', u'Year': u'2013\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMDAzMGI0NDYtM2FhNi00OTRjLThlMmEtMjlhYTgwNzhiNDI1XkEyXkFqcGdeQXVyMjg5MzUxMDY@._V1_SX300.jpg', u'Title': u'Best of the Worst'}",August 17 - Best of the Worst,0.0,Best of the Worst
2808,"{u'imdbID': u'tt0101184', u'Year': u'1991\u20131994', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMmNiZGEwZjYtMzlkNy00ODljLWI3MjUtYWY3OWViODMzYjA4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Title': u'Roc'}",August 24 - Roc,0.0,Roc
2809,"{u'imdbID': u'tt1361787', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Primetime: What Would You Do?'}",August 31 - What Would You Do?,0.0,What Would You Do?
2810,"{u'imdbID': u'tt0108821', u'Year': u'1991\u20132003', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU4NjYyNDI5OF5BMl5BanBnXkFtZTcwMzIxNDAxMw@@._V1_SX300.jpg', u'Title': u'Jenny Jones'}",September - Jenny Jones,0.0,Jenny Jones
2811,"{u'imdbID': u'tt0103562', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMTY5MDE0N15BMl5BanBnXkFtZTcwMDEwMDEzMQ@@._V1_SX300.jpg', u'Title': u'Taz-Mania'}",September 1 - Taz-Mania,0.0,Taz
2812,"{u'imdbID': u'tt2368285', u'Year': u'2012\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Little Shop of Gypsies'}",September 7 - Little Shop,0.0,Little Shop
2813,"{u'imdbID': u'tt0101076', u'Year': u'1991\u20131995', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTY4ODAxNTQzMl5BMl5BanBnXkFtZTcwOTc1NTA1MQ@@._V1_SX300.jpg', u'Title': u'Darkwing Duck'}",September 8 - Darkwing Duck,0.0,Darkwing Duck
2814,"{u'imdbID': u'tt0101115', u'Year': u'1991\u20131994', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMzc0M2JhZWUtNTMxOC00NjhlLWI5YTktNTQxMzFmOTIzOWU1XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Title': u""Herman's Head""}",September 8 - Herman's Head,0.0,Herman's Head
2815,check out later,September 9 - The Adventures of Mark & Brian,0.0,The Adventures of Mark & Brian
2816,"{u'imdbID': u'tt0120986', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNTE1ODI0NzA4OV5BMl5BanBnXkFtZTgwMzY2NjY5MDE@._V1_SX300.jpg', u'Title': u'Maury'}",September 9 - Maury,0.0,Maury
2817,,September 14 - Back to the Future: The Animated Series,0.0,Back to the Future: The Animated Series
2818,"{u'imdbID': u'tt0179572', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Hammerman'}",September 14 - Hammerman,0.0,Hammerman
2819,"{u'imdbID': u'tt0101158', u'Year': u'1991\u20131994', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMzZkZjNlZTMtNGI1Mi00NjllLWFjMzEtNTQ5MDAyMjI5ZjNlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg', u'Title': u'Nurses'}",September 14 - Nurses,0.0,Nurses
2820,"{u'imdbID': u'tt0149510', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTc2MDA4ODUwOV5BMl5BanBnXkFtZTcwMzQ1NzQ3MQ@@._V1_SX300.jpg', u'Title': u'ProStars'}",September 14 - ProStars,0.0,ProStars
2821,"{u'imdbID': u'tt0068088', u'Year': u'1972\u20131974', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Josie and the Pussy Cats in Outer Space'}",September 14 - Space Cats,0.0,Space Cats
2822,"{u'imdbID': u'tt0167552', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTczNzkwMzA3MV5BMl5BanBnXkFtZTgwNzcxODg4MDE@._V1_SX300.jpg', u'Title': u'The New Super Mario World'}",September 14 - Super Mario World,0.0,Super Mario World
2823,"{u'imdbID': u'tt0213376', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjA1MjM4MTgxN15BMl5BanBnXkFtZTcwMzM1MTgxMQ@@._V1_SX300.jpg', u'Title': u""Where's Waldo?""}",September 14 - Where's Waldo,0.0,Where's Waldo
2824,check out later,September 14 - Wish Kid starring Macaulay Culkin,0.0,Wish Kid starring Macaulay Culkin
2825,"{u'imdbID': u'tt0101240', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Yo Yogi!'}",September 14 - Yo Yogi!,0.0,Yo Yogi!
2826,"{u'imdbID': u'tt0101088', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTI0MDY4MTUyOF5BMl5BanBnXkFtZTcwNjAzNzQzMQ@@._V1_SX300.jpg', u'Title': u'Eerie, Indiana'}","September 15 - Eerie, Indiana",0.0,"Eerie, Indiana"
2827,"{u'imdbID': u'tt0101140', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Man of the People'}",September 15 - Man of the People,0.0,Man of the People
2828,"{u'imdbID': u'tt0101162', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BOWVlOWI4N2EtNDQzYi00OGNlLWEzZjUtNWVmNGUwMzVkOWNiXkEyXkFqcGdeQXVyNDM3MDI3Nzg@._V1_SX300.jpg', u'Title': u'Pacific Station'}",September 15 - Pacific Station,0.0,Pacific Station
2829,check out later,September 15 - P.S. I Luv U,0.0,P.S. I Luv U
2830,"{u'imdbID': u'tt0283744', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2NjkzNTA1N15BMl5BanBnXkFtZTcwMzM1Mjg4NA@@._V1_SX300.jpg', u'Title': u'James Bond Jr.'}",September 16 - James Bond Jr.,0.0,James Bond Jr.
2831,"{u'imdbID': u'tt0101120', u'Year': u'1991\u20131999', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTgzNzYzNDU5OF5BMl5BanBnXkFtZTcwMDg2NDQ3MQ@@._V1_SX300.jpg', u'Title': u'Home Improvement'}",September 17 - Home Improvement,0.0,Home Improvement
2832,"{u'imdbID': u'tt0101100', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNzQzNDI2MzktZGYwMy00ZDc2LWE0ZWMtYzNlNTJjNDVlOWZiXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_SX300.jpg', u'Title': u""Flesh 'n' Blood""}",September 17 - Flesh 'n' Blood,0.0,Flesh 'n' Blood
2833,"{u'imdbID': u'tt0101196', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Sibs'}",September 17 - Sibs,0.0,Sibs
2834,"{u'imdbID': u'tt0101187', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Royal Family'}",September 18 - The Royal Family,0.0,The Royal Family
2835,"{u'imdbID': u'tt0101218', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Teech'}",September 18 - Teech,0.0,Teech
2836,"{u'imdbID': u'tt0101085', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNTEwODA2OTgtNDgzZi00MjI3LTg4ZWItYzNhN2U4Njc0MDFlXkEyXkFqcGdeQXVyNDI3NzkzMjQ@._V1_SX300.jpg', u'Title': u""Drexell's Class""}",September 19 - Drexell's Class,0.0,Drexell's Class
2837,"{u'imdbID': u'tt0101055', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Brooklyn Bridge'}",September 20 - Brooklyn Bridge,0.0,Brooklyn Bridge
2838,"{u'imdbID': u'tt0101205', u'Year': u'1991\u20131998', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNmI3N2Q5MWQtNTg0OS00NjVlLThjZWEtOGRkZDdjOGM4NWU4XkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_SX300.jpg', u'Title': u'Step by Step'}",September 20 - Step by Step,0.0,Step by Step
2839,"{u'imdbID': u'tt0101223', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjJlNmMxZmMtOTcyNy00Yzc3LWFhY2YtNTI2ZDFmNGViMmZiXkEyXkFqcGdeQXVyMjI5MDUyNDU@._V1_SX300.jpg', u'Title': u'The Torkelsons'}",September 21 - The Torkelsons,0.0,The Torkelsons
2840,"{u'imdbID': u'tt0101121', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BYjljNjAxZTAtNGFkNC00ZmUyLWFmYjQtZDdjZjgzYTM1NjYxXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Title': u'Homefront'}",September 24 - Homefront,0.0,Homefront
2841,"{u'imdbID': u'tt0101093', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'N/A', u'Title': u'FBI: The Untold Stories'}",September 26 - FBI: The Untold Stories,0.0,FBI: The Untold Stories
2842,"{u'imdbID': u'tt0101175', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Reasonable Doubts'}",September 26 - Reasonable Doubts,0.0,Reasonable Doubts
2843,"{u'imdbID': u'tt2815674', u'Year': u'2013\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA3ODkyNDc3NV5BMl5BanBnXkFtZTgwNDMwOTAxMzE@._V1_SX300.jpg', u'Title': u'Princesses: Long Island'}",September 27 - Princesses,0.0,Princesses
2844,"{u'imdbID': u'tt0101069', u'Year': u'1991\u20131995', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NjQ2NzIzMV5BMl5BanBnXkFtZTcwMTUwODcyMQ@@._V1_SX300.jpg', u'Title': u'The Commish'}",September 28 - The Commish,0.0,The Commish
2845,"{u'imdbID': u'tt0101209', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTMyMzU0OTM1NF5BMl5BanBnXkFtZTYwMzU1NzM3._V1_SX300.jpg', u'Title': u'Street Justice'}",September 29 - Street Justice,0.0,Street Justice
2846,check out later,September 30 - The Jerry Springer Show,0.0,The Jerry Springer Show
2847,"{u'imdbID': u'tt0101046', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjA0NjM3ODI1Nl5BMl5BanBnXkFtZTcwODE0MDE0NA@@._V1_SX300.jpg', u'Title': u'Beyond Reality'}",October 4 - Beyond Reality,0.0,Beyond Reality
2848,"{u'imdbID': u'tt0101124', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BODdjMjI4YTQtZDIxOS00MmEyLWEwNWUtZDVmODIzOWVkMWJlXkEyXkFqcGdeQXVyMjg0Mjg1MDM@._V1_SX300.jpg', u'Title': u""I'll Fly Away""}",October 7 - I'll Fly Away,0.0,I'll Fly Away
2849,"{u'imdbID': u'tt0101163', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BYzg5NDg5MmEtMzZhYS00NThhLThlZGQtNmRjNmM3NGJhNWM3XkEyXkFqcGdeQXVyMDAyMTY3Nw@@._V1_SX300.jpg', u'Title': u'Palace Guard'}",October 17 - Palace Guard,0.0,Palace Guard
2850,"{u'imdbID': u'tt0101198', u'Year': u'1991\u20131999', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg3OTI2MDQ3MF5BMl5BanBnXkFtZTcwMjQwNjczMQ@@._V1_SX300.jpg', u'Title': u'Silk Stalkings'}",November 7 - Silk Stalkings,0.0,Silk Stalkings
2851,"{u'imdbID': u'tt0847671', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Alan King: Inside the Comedy Mind'}",November 12 - Alan King: Inside the Comedy Mind,0.0,Alan King: Inside the Comedy Mind
2852,"{u'imdbID': u'tt0101038', u'Year': u'1991\u20131993', u'Type': u'series', u'Poster': u'N/A', u'Title': u'American Detective'}",November 28 - American Detective,0.0,American Detective
2853,"{u'imdbID': u'tt0433316', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Statler Brothers Show'}",- The Statler Brothers Show,0.0,The Statler Brothers Show
2854,"{u'imdbID': u'tt0397764', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTYwMjc1MDQwNV5BMl5BanBnXkFtZTcwNzIyMDcxMw@@._V1_SX300.jpg', u'Title': u'Breakfast with the Arts'}",- Breakfast with Arts,0.0,Breakfast with Arts
2855,"{u'imdbID': u'tt0415425', u'Year': u'1991\u20131992', u'Type': u'series', u'Poster': u'N/A', u'Title': u'GamePro TV'}",- GamePro TV,0.0,GamePro TV
2856,"{u'imdbID': u'tt0211812', u'Year': u'1991\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Idiot Box'}",- The Idiot Box,0.0,The Idiot Box
2857,,January 1 - The Baby-Sitters Club,0.0,The Baby
2858,"{u'imdbID': u'tt0361223', u'Year': u'1990\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Pirate TV'}",January 26 - Pirate TV,0.0,Pirate TV
2859,"{u'imdbID': u'tt1109331', u'Year': u'2001\u20132002', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Rodeo Drive'}",February 5 - Rodeo Drive,0.0,Rodeo Drive
2860,"{u'imdbID': u'tt0098756', u'Year': u'1990\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Bradys'}",February 9 - The Bradys,0.0,The Bradys
2861,"{u'imdbID': u'tt0098868', u'Year': u'1989\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU2NTAyNTcxMV5BMl5BanBnXkFtZTgwMDg4MjQwMDE@._V1_SX300.jpg', u'Title': u'Nasty Boys'}",February 19 - Nasty Boys,0.0,Nasty Boys
2862,check out later,March 1 - Carol & Company,0.0,Carol & Company
2863,,March 3 - H.E.L.P.,0.0,H.E.L.P.
2864,"{u'imdbID': u'tt0481435', u'Year': u'1990\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Baseball Tonight'}",March 19 - Baseball Tonight,0.0,Baseball Tonight
2865,"{u'imdbID': u'tt0098789', u'Year': u'1990\u20131991', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTM3ODc5MjY3MF5BMl5BanBnXkFtZTcwNjI1Mjg4NA@@._V1_SX300.jpg', u'Title': u'Equal Justice'}",March 27 - Equal Justice,0.0,Equal Justice
2866,"{u'imdbID': u'tt0098746', u'Year': u'1990\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Bagdad Cafe'}",March 30 - Bagdad Cafe,0.0,Bagdad Cafe
2867,"{u'imdbID': u'tt0363379', u'Year': u'1989\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Sugar and Spice'}",March 30 - Sugar and Spice,0.0,Sugar and Spice
2868,"{u'imdbID': u'tt0098936', u'Year': u'1990\u20131991', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTExNzk2NjcxNTNeQTJeQWpwZ15BbWU4MDcxOTczOTIx._V1_SX300.jpg', u'Title': u'Twin Peaks'}",April 8 - Twin Peaks,0.0,Twin Peaks
2869,"{u'imdbID': u'tt1193620', u'Year': u'2008\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjA3NDIwNjgwMF5BMl5BanBnXkFtZTcwNzAzOTI2MQ@@._V1_SX300.jpg', u'Title': u'Down Home with the Neelys'}",April 12 - Down Home,0.0,Down Home
2870,"{u'imdbID': u'tt0098830', u'Year': u'1990\u20131994', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1OTExOTE0OF5BMl5BanBnXkFtZTcwNTI4MjgyMQ@@._V1_SX300.jpg', u'Title': u'In Living Color'}",April 15 - In Living Color,0.0,In Living Color
2871,"{u'imdbID': u'tt0098948', u'Year': u'1990\u20131997', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTEwMDQ3MzIxNjNeQTJeQWpwZ15BbWU3MDc1OTcyMzI@._V1_SX300.jpg', u'Title': u'Wings'}",April 19 - Wings,0.0,Wings
2872,,May 1 - Clash!,0.0,Clash!
2873,"{u'imdbID': u'tt0098924', u'Year': u'1990\u20131991', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNTM3OTAwODA4MV5BMl5BanBnXkFtZTcwOTMxNDE1MQ@@._V1_SX300.jpg', u'Title': u'TaleSpin'}",May 5 - TaleSpin,0.0,TaleSpin
2874,"{u'imdbID': u'tt0098904', u'Year': u'1989\u20131998', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MDYyNDYyNl5BMl5BanBnXkFtZTgwNDQ4OTkwMDE@._V1._CR11,1,316,470_SX89_AL_.jpg_V1_SX300.jpg', u'Title': u'Seinfeld'}",May 31 - Seinfeld,0.0,Seinfeld
